state,date,creditcardSpend
MO,2020-03-18,-.0557
MT,2020-03-18,-.0139
NE,2020-03-18,-.0565
NV,2020-03-18,.00283
NH,2020-03-18,.000493
NJ,2020-03-18,-.0541
NM,2020-03-18,-.0189
NY,2020-03-18,-.06
NC,2020-03-18,-.0252
ND,2020-03-18,.0279
OH,2020-03-18,-.0725
OK,2020-03-18,-.0235
OR,2020-03-18,-.0223
PA,2020-03-18,-.0847
RI,2020-03-18,-.14
SC,2020-03-18,-.0228
SD,2020-03-18,-.0881
TN,2020-03-18,-.0105
TX,2020-03-18,-.0302
UT,2020-03-18,.0366
VT,2020-03-18,-.00216
VA,2020-03-18,-.0436
WA,2020-03-18,-.0855
WV,2020-03-18,-.0294
WI,2020-03-18,-.0665
WY,2020-03-18,-.00335
AL,2020-03-19,-.00228
AK,2020-03-19,-.0311
AZ,2020-03-19,-.0776
AR,2020-03-19,-.0814
CA,2020-03-19,-.0819
CO,2020-03-19,-.0484
CT,2020-03-19,-.121
DE,2020-03-19,-.166
DC,2020-03-19,-.242
FL,2020-03-19,-.0443
GA,2020-03-19,-.0818
HI,2020-03-19,-.0253
ID,2020-03-19,-.0342
IL,2020-03-19,-.131
IN,2020-03-19,-.0884
IA,2020-03-19,-.11
KS,2020-03-19,-.0726
KY,2020-03-19,-.0646
LA,2020-03-19,-.0462
ME,2020-03-19,-.0379
MD,2020-03-19,-.102
MA,2020-03-19,-.143
MI,2020-03-19,-.0577
MN,2020-03-19,-.0742
MS,2020-03-19,-.0672
MO,2020-03-19,-.0954
MT,2020-03-19,-.0572
NE,2020-03-19,-.0868
NV,2020-03-19,-.0416
NH,2020-03-19,.00179
NJ,2020-03-19,-.0896
NM,2020-03-19,-.0682
NY,2020-03-19,-.0976
NC,2020-03-19,-.0658
ND,2020-03-19,.0139
OH,2020-03-19,-.11
OK,2020-03-19,-.053
OR,2020-03-19,-.047
PA,2020-03-19,-.122
RI,2020-03-19,-.186
SC,2020-03-19,-.0469
SD,2020-03-19,-.118
TN,2020-03-19,-.0339
TX,2020-03-19,-.0594
UT,2020-03-19,-.0233
VT,2020-03-19,.00624
VA,2020-03-19,-.0806
WA,2020-03-19,-.113
WV,2020-03-19,-.0481
WI,2020-03-19,-.0961
WY,2020-03-19,-.0334
AL,2020-03-20,-.0396
AK,2020-03-20,-.0489
AZ,2020-03-20,-.107
AR,2020-03-20,-.107
CA,2020-03-20,-.129
CO,2020-03-20,-.138
CT,2020-03-20,-.15
DE,2020-03-20,-.188
DC,2020-03-20,-.301
FL,2020-03-20,-.0729
GA,2020-03-20,-.117
HI,2020-03-20,-.0497
ID,2020-03-20,-.0766
IL,2020-03-20,-.144
IN,2020-03-20,-.113
IA,2020-03-20,-.158
KS,2020-03-20,-.115
KY,2020-03-20,-.106
LA,2020-03-20,-.0988
ME,2020-03-20,-.0657
MD,2020-03-20,-.139
MA,2020-03-20,-.162
MI,2020-03-20,-.0876
MN,2020-03-20,-.103
MS,2020-03-20,-.0967
MO,2020-03-20,-.135
MT,2020-03-20,-.0806
NE,2020-03-20,-.133
NV,2020-03-20,-.0877
NH,2020-03-20,-.0394
NJ,2020-03-20,-.116
NM,2020-03-20,-.11
NY,2020-03-20,-.121
NC,2020-03-20,-.105
ND,2020-03-20,-.0111
OH,2020-03-20,-.137
OK,2020-03-20,-.0855
OR,2020-03-20,-.0883
PA,2020-03-20,-.15
RI,2020-03-20,-.232
SC,2020-03-20,-.0776
SD,2020-03-20,-.172
TN,2020-03-20,-.0659
TX,2020-03-20,-.0994
UT,2020-03-20,-.0889
VT,2020-03-20,.0103
VA,2020-03-20,-.116
WA,2020-03-20,-.139
WV,2020-03-20,-.0839
WI,2020-03-20,-.126
WY,2020-03-20,-.111
AL,2020-03-21,-.0865
AK,2020-03-21,-.0716
AZ,2020-03-21,-.122
AR,2020-03-21,-.128
CA,2020-03-21,-.175
CO,2020-03-21,-.192
CT,2020-03-21,-.168
DE,2020-03-21,-.181
DC,2020-03-21,-.337
FL,2020-03-21,-.0996
GA,2020-03-21,-.14
HI,2020-03-21,-.0795
ID,2020-03-21,-.0912
IL,2020-03-21,-.178
IN,2020-03-21,-.137
IA,2020-03-21,-.181
KS,2020-03-21,-.139
KY,2020-03-21,-.13
LA,2020-03-21,-.137
ME,2020-03-21,-.0984
MD,2020-03-21,-.16
MA,2020-03-21,-.185
MI,2020-03-21,-.127
MN,2020-03-21,-.145
MS,2020-03-21,-.126
MO,2020-03-21,-.163
MT,2020-03-21,-.09
NE,2020-03-21,-.16
NV,2020-03-21,-.145
NH,2020-03-21,-.0796
NJ,2020-03-21,-.135
NM,2020-03-21,-.135
NY,2020-03-21,-.146
NC,2020-03-21,-.126
ND,2020-03-21,-.0862
OH,2020-03-21,-.153
OK,2020-03-21,-.11
OR,2020-03-21,-.118
PA,2020-03-21,-.178
RI,2020-03-21,-.212
SC,2020-03-21,-.101
SD,2020-03-21,-.218
TN,2020-03-21,-.0936
TX,2020-03-21,-.126
UT,2020-03-21,-.127
VT,2020-03-21,.00733
VA,2020-03-21,-.138
WA,2020-03-21,-.158
WV,2020-03-21,-.105
WI,2020-03-21,-.157
WY,2020-03-21,-.162
AL,2020-03-22,-.111
AK,2020-03-22,-.0908
AZ,2020-03-22,-.134
AR,2020-03-22,-.129
CA,2020-03-22,-.209
CO,2020-03-22,-.215
CT,2020-03-22,-.192
DE,2020-03-22,-.167
DC,2020-03-22,-.351
FL,2020-03-22,-.112
GA,2020-03-22,-.153
HI,2020-03-22,-.0913
ID,2020-03-22,-.0885
IL,2020-03-22,-.217
IN,2020-03-22,-.159
IA,2020-03-22,-.21
KS,2020-03-22,-.126
KY,2020-03-22,-.139
LA,2020-03-22,-.143
ME,2020-03-22,-.111
MD,2020-03-22,-.177
MA,2020-03-22,-.206
MI,2020-03-22,-.15
MN,2020-03-22,-.171
MS,2020-03-22,-.143
MO,2020-03-22,-.179
MT,2020-03-22,-.107
NE,2020-03-22,-.171
NV,2020-03-22,-.172
NH,2020-03-22,-.0967
NJ,2020-03-22,-.165
NM,2020-03-22,-.152
NY,2020-03-22,-.163
NC,2020-03-22,-.143
ND,2020-03-22,-.11
OH,2020-03-22,-.16
OK,2020-03-22,-.121
OR,2020-03-22,-.128
PA,2020-03-22,-.201
RI,2020-03-22,-.259
SC,2020-03-22,-.12
SD,2020-03-22,-.221
TN,2020-03-22,-.108
TX,2020-03-22,-.139
UT,2020-03-22,-.138
VT,2020-03-22,.0402
VA,2020-03-22,-.146
WA,2020-03-22,-.174
WV,2020-03-22,-.116
WI,2020-03-22,-.184
WY,2020-03-22,-.141
AL,2020-03-23,-.161
AK,2020-03-23,-.157
AZ,2020-03-23,-.166
AR,2020-03-23,-.154
CA,2020-03-23,-.261
CO,2020-03-23,-.249
CT,2020-03-23,-.243
DE,2020-03-23,-.197
DC,2020-03-23,-.359
FL,2020-03-23,-.15
GA,2020-03-23,-.19
HI,2020-03-23,-.114
ID,2020-03-23,-.119
IL,2020-03-23,-.276
IN,2020-03-23,-.195
IA,2020-03-23,-.265
KS,2020-03-23,-.175
KY,2020-03-23,-.169
LA,2020-03-23,-.185
ME,2020-03-23,-.145
MD,2020-03-23,-.218
MA,2020-03-23,-.237
MI,2020-03-23,-.173
MN,2020-03-23,-.214
MS,2020-03-23,-.198
MO,2020-03-23,-.217
MT,2020-03-23,-.155
NE,2020-03-23,-.205
NV,2020-03-23,-.226
NH,2020-03-23,-.146
NJ,2020-03-23,-.226
NM,2020-03-23,-.18
NY,2020-03-23,-.224
NC,2020-03-23,-.188
ND,2020-03-23,-.164
OH,2020-03-23,-.18
OK,2020-03-23,-.161
OR,2020-03-23,-.172
PA,2020-03-23,-.254
RI,2020-03-23,-.349
SC,2020-03-23,-.164
SD,2020-03-23,-.227
TN,2020-03-23,-.143
TX,2020-03-23,-.173
UT,2020-03-23,-.169
VT,2020-03-23,.0115
VA,2020-03-23,-.183
WA,2020-03-23,-.206
WV,2020-03-23,-.144
WI,2020-03-23,-.205
WY,2020-03-23,-.156
AL,2020-03-24,-.196
AK,2020-03-24,-.187
AZ,2020-03-24,-.174
AR,2020-03-24,-.169
CA,2020-03-24,-.289
CO,2020-03-24,-.274
CT,2020-03-24,-.265
DE,2020-03-24,-.228
DC,2020-03-24,-.362
FL,2020-03-24,-.179
GA,2020-03-24,-.215
HI,2020-03-24,-.129
ID,2020-03-24,-.134
IL,2020-03-24,-.283
IN,2020-03-24,-.203
IA,2020-03-24,-.288
KS,2020-03-24,-.19
KY,2020-03-24,-.192
LA,2020-03-24,-.23
ME,2020-03-24,-.173
MD,2020-03-24,-.24
MA,2020-03-24,-.269
MI,2020-03-24,-.206
MN,2020-03-24,-.243
MS,2020-03-24,-.22
MO,2020-03-24,-.249
MT,2020-03-24,-.134
NE,2020-03-24,-.227
NV,2020-03-24,-.277
NH,2020-03-24,-.185
NJ,2020-03-24,-.245
NM,2020-03-24,-.202
NY,2020-03-24,-.251
NC,2020-03-24,-.208
ND,2020-03-24,-.201
OH,2020-03-24,-.211
OK,2020-03-24,-.175
OR,2020-03-24,-.21
PA,2020-03-24,-.267
RI,2020-03-24,-.36
SC,2020-03-24,-.198
SD,2020-03-24,-.258
TN,2020-03-24,-.172
TX,2020-03-24,-.19
UT,2020-03-24,-.203
VT,2020-03-24,-.006
VA,2020-03-24,-.208
WA,2020-03-24,-.212
WV,2020-03-24,-.175
WI,2020-03-24,-.228
WY,2020-03-24,-.163
AL,2020-03-25,-.225
AK,2020-03-25,-.213
AZ,2020-03-25,-.183
AR,2020-03-25,-.189
CA,2020-03-25,-.309
CO,2020-03-25,-.294
CT,2020-03-25,-.276
DE,2020-03-25,-.26
DC,2020-03-25,-.364
FL,2020-03-25,-.202
GA,2020-03-25,-.231
HI,2020-03-25,-.167
ID,2020-03-25,-.149
IL,2020-03-25,-.294
IN,2020-03-25,-.234
IA,2020-03-25,-.301
KS,2020-03-25,-.191
KY,2020-03-25,-.205
LA,2020-03-25,-.261
ME,2020-03-25,-.183
MD,2020-03-25,-.259
MA,2020-03-25,-.299
MI,2020-03-25,-.24
MN,2020-03-25,-.247
MS,2020-03-25,-.227
MO,2020-03-25,-.262
MT,2020-03-25,-.149
NE,2020-03-25,-.231
NV,2020-03-25,-.306
NH,2020-03-25,-.205
NJ,2020-03-25,-.259
NM,2020-03-25,-.248
NY,2020-03-25,-.261
NC,2020-03-25,-.209
ND,2020-03-25,-.222
OH,2020-03-25,-.234
OK,2020-03-25,-.18
OR,2020-03-25,-.226
PA,2020-03-25,-.271
RI,2020-03-25,-.312
SC,2020-03-25,-.218
SD,2020-03-25,-.267
TN,2020-03-25,-.196
TX,2020-03-25,-.215
UT,2020-03-25,-.219
VT,2020-03-25,-.0116
VA,2020-03-25,-.232
WA,2020-03-25,-.229
WV,2020-03-25,-.204
WI,2020-03-25,-.269
WY,2020-03-25,-.191
AL,2020-03-26,-.256
AK,2020-03-26,-.258
AZ,2020-03-26,-.191
AR,2020-03-26,-.213
CA,2020-03-26,-.328
CO,2020-03-26,-.307
CT,2020-03-26,-.292
DE,2020-03-26,-.286
DC,2020-03-26,-.38
FL,2020-03-26,-.224
GA,2020-03-26,-.248
HI,2020-03-26,-.21
ID,2020-03-26,-.164
IL,2020-03-26,-.317
IN,2020-03-26,-.277
IA,2020-03-26,-.316
KS,2020-03-26,-.232
KY,2020-03-26,-.231
LA,2020-03-26,-.285
ME,2020-03-26,-.201
MD,2020-03-26,-.276
MA,2020-03-26,-.321
MI,2020-03-26,-.27
MN,2020-03-26,-.249
MS,2020-03-26,-.261
MO,2020-03-26,-.279
MT,2020-03-26,-.145
NE,2020-03-26,-.248
NV,2020-03-26,-.321
NH,2020-03-26,-.217
NJ,2020-03-26,-.283
NM,2020-03-26,-.283
NY,2020-03-26,-.282
NC,2020-03-26,-.22
ND,2020-03-26,-.236
OH,2020-03-26,-.265
OK,2020-03-26,-.189
OR,2020-03-26,-.264
PA,2020-03-26,-.297
RI,2020-03-26,-.301
SC,2020-03-26,-.231
SD,2020-03-26,-.27
TN,2020-03-26,-.219
TX,2020-03-26,-.239
UT,2020-03-26,-.226
VT,2020-03-26,-.0187
VA,2020-03-26,-.256
WA,2020-03-26,-.261
WV,2020-03-26,-.237
WI,2020-03-26,-.289
WY,2020-03-26,-.194
AL,2020-03-27,-.283
AK,2020-03-27,-.292
AZ,2020-03-27,-.216
AR,2020-03-27,-.228
CA,2020-03-27,-.342
CO,2020-03-27,-.323
CT,2020-03-27,-.328
DE,2020-03-27,-.303
DC,2020-03-27,-.382
FL,2020-03-27,-.251
GA,2020-03-27,-.268
HI,2020-03-27,-.234
ID,2020-03-27,-.186
IL,2020-03-27,-.364
IN,2020-03-27,-.309
IA,2020-03-27,-.326
KS,2020-03-27,-.261
KY,2020-03-27,-.253
LA,2020-03-27,-.308
ME,2020-03-27,-.223
MD,2020-03-27,-.3
MA,2020-03-27,-.375
MI,2020-03-27,-.312
MN,2020-03-27,-.278
MS,2020-03-27,-.28
MO,2020-03-27,-.3
MT,2020-03-27,-.144
NE,2020-03-27,-.266
NV,2020-03-27,-.346
NH,2020-03-27,-.242
NJ,2020-03-27,-.323
NM,2020-03-27,-.311
NY,2020-03-27,-.325
NC,2020-03-27,-.246
ND,2020-03-27,-.251
OH,2020-03-27,-.283
OK,2020-03-27,-.223
OR,2020-03-27,-.298
PA,2020-03-27,-.335
RI,2020-03-27,-.364
SC,2020-03-27,-.251
SD,2020-03-27,-.3
TN,2020-03-27,-.239
TX,2020-03-27,-.263
UT,2020-03-27,-.239
VT,2020-03-27,-.0361
VA,2020-03-27,-.283
WA,2020-03-27,-.293
WV,2020-03-27,-.267
WI,2020-03-27,-.317
WY,2020-03-27,-.214
AL,2020-03-28,-.288
AK,2020-03-28,-.298
AZ,2020-03-28,-.244
AR,2020-03-28,-.232
CA,2020-03-28,-.352
CO,2020-03-28,-.341
CT,2020-03-28,-.36
DE,2020-03-28,-.335
DC,2020-03-28,-.418
FL,2020-03-28,-.27
GA,2020-03-28,-.295
HI,2020-03-28,-.243
ID,2020-03-28,-.206
IL,2020-03-28,-.384
IN,2020-03-28,-.331
IA,2020-03-28,-.346
KS,2020-03-28,-.269
KY,2020-03-28,-.264
LA,2020-03-28,-.32
ME,2020-03-28,-.24
MD,2020-03-28,-.334
MA,2020-03-28,-.395
MI,2020-03-28,-.336
MN,2020-03-28,-.31
MS,2020-03-28,-.294
MO,2020-03-28,-.315
MT,2020-03-28,-.185
NE,2020-03-28,-.278
NV,2020-03-28,-.362
NH,2020-03-28,-.266
NJ,2020-03-28,-.358
NM,2020-03-28,-.323
NY,2020-03-28,-.353
NC,2020-03-28,-.268
ND,2020-03-28,-.251
OH,2020-03-28,-.304
OK,2020-03-28,-.24
OR,2020-03-28,-.318
PA,2020-03-28,-.36
RI,2020-03-28,-.391
SC,2020-03-28,-.269
SD,2020-03-28,-.313
TN,2020-03-28,-.257
TX,2020-03-28,-.283
UT,2020-03-28,-.26
VT,2020-03-28,-.0762
VA,2020-03-28,-.304
WA,2020-03-28,-.313
WV,2020-03-28,-.281
WI,2020-03-28,-.339
WY,2020-03-28,-.237
AL,2020-03-29,-.297
AK,2020-03-29,-.331
AZ,2020-03-29,-.271
AR,2020-03-29,-.234
CA,2020-03-29,-.365
CO,2020-03-29,-.35
CT,2020-03-29,-.378
DE,2020-03-29,-.384
DC,2020-03-29,-.478
FL,2020-03-29,-.287
GA,2020-03-29,-.313
HI,2020-03-29,-.25
ID,2020-03-29,-.225
IL,2020-03-29,-.387
IN,2020-03-29,-.341
IA,2020-03-29,-.359
KS,2020-03-29,-.285
KY,2020-03-29,-.272
LA,2020-03-29,-.341
ME,2020-03-29,-.26
MD,2020-03-29,-.349
MA,2020-03-29,-.397
MI,2020-03-29,-.345
MN,2020-03-29,-.337
MS,2020-03-29,-.317
MO,2020-03-29,-.325
MT,2020-03-29,-.197
NE,2020-03-29,-.29
NV,2020-03-29,-.38
NH,2020-03-29,-.284
NJ,2020-03-29,-.361
NM,2020-03-29,-.338
NY,2020-03-29,-.371
NC,2020-03-29,-.283
ND,2020-03-29,-.25
OH,2020-03-29,-.327
OK,2020-03-29,-.246
OR,2020-03-29,-.34
PA,2020-03-29,-.373
RI,2020-03-29,-.398
SC,2020-03-29,-.277
SD,2020-03-29,-.327
TN,2020-03-29,-.266
TX,2020-03-29,-.299
UT,2020-03-29,-.268
VT,2020-03-29,-.116
VA,2020-03-29,-.321
WA,2020-03-29,-.334
WV,2020-03-29,-.29
WI,2020-03-29,-.359
WY,2020-03-29,-.267
AL,2020-03-30,-.295
AK,2020-03-30,-.327
AZ,2020-03-30,-.257
AR,2020-03-30,-.235
CA,2020-03-30,-.365
CO,2020-03-30,-.366
CT,2020-03-30,-.363
DE,2020-03-30,-.395
DC,2020-03-30,-.467
FL,2020-03-30,-.288
GA,2020-03-30,-.31
HI,2020-03-30,-.257
ID,2020-03-30,-.24
IL,2020-03-30,-.363
IN,2020-03-30,-.341
IA,2020-03-30,-.355
KS,2020-03-30,-.285
KY,2020-03-30,-.272
LA,2020-03-30,-.349
ME,2020-03-30,-.267
MD,2020-03-30,-.324
MA,2020-03-30,-.393
MI,2020-03-30,-.367
MN,2020-03-30,-.348
MS,2020-03-30,-.305
MO,2020-03-30,-.321
MT,2020-03-30,-.213
NE,2020-03-30,-.287
NV,2020-03-30,-.384
NH,2020-03-30,-.276
NJ,2020-03-30,-.33
NM,2020-03-30,-.358
NY,2020-03-30,-.346
NC,2020-03-30,-.277
ND,2020-03-30,-.247
OH,2020-03-30,-.326
OK,2020-03-30,-.249
OR,2020-03-30,-.343
PA,2020-03-30,-.345
RI,2020-03-30,-.34
SC,2020-03-30,-.272
SD,2020-03-30,-.344
TN,2020-03-30,-.256
TX,2020-03-30,-.308
UT,2020-03-30,-.279
VT,2020-03-30,-.14
VA,2020-03-30,-.311
WA,2020-03-30,-.342
WV,2020-03-30,-.288
WI,2020-03-30,-.36
WY,2020-03-30,-.263
AL,2020-03-31,-.283
AK,2020-03-31,-.296
AZ,2020-03-31,-.231
AR,2020-03-31,-.212
CA,2020-03-31,-.353
CO,2020-03-31,-.368
CT,2020-03-31,-.34
DE,2020-03-31,-.34
DC,2020-03-31,-.447
FL,2020-03-31,-.278
GA,2020-03-31,-.288
HI,2020-03-31,-.25
ID,2020-03-31,-.219
IL,2020-03-31,-.353
IN,2020-03-31,-.343
IA,2020-03-31,-.344
KS,2020-03-31,-.289
KY,2020-03-31,-.259
LA,2020-03-31,-.319
ME,2020-03-31,-.238
MD,2020-03-31,-.31
MA,2020-03-31,-.362
MI,2020-03-31,-.341
MN,2020-03-31,-.342
MS,2020-03-31,-.297
MO,2020-03-31,-.291
MT,2020-03-31,-.242
NE,2020-03-31,-.273
NV,2020-03-31,-.368
NH,2020-03-31,-.242
NJ,2020-03-31,-.317
NM,2020-03-31,-.355
NY,2020-03-31,-.325
NC,2020-03-31,-.276
ND,2020-03-31,-.236
OH,2020-03-31,-.296
OK,2020-03-31,-.244
OR,2020-03-31,-.334
PA,2020-03-31,-.328
RI,2020-03-31,-.302
SC,2020-03-31,-.256
SD,2020-03-31,-.308
TN,2020-03-31,-.238
TX,2020-03-31,-.298
UT,2020-03-31,-.267
VT,2020-03-31,-.159
VA,2020-03-31,-.308
WA,2020-03-31,-.33
WV,2020-03-31,-.283
WI,2020-03-31,-.337
WY,2020-03-31,-.229
AL,2020-04-01,-.267
AK,2020-04-01,-.287
AZ,2020-04-01,-.243
AR,2020-04-01,-.205
CA,2020-04-01,-.348
CO,2020-04-01,-.374
CT,2020-04-01,-.346
DE,2020-04-01,-.317
DC,2020-04-01,-.43
FL,2020-04-01,-.256
GA,2020-04-01,-.277
HI,2020-04-01,-.23
ID,2020-04-01,-.226
IL,2020-04-01,-.347
IN,2020-04-01,-.32
IA,2020-04-01,-.327
KS,2020-04-01,-.294
KY,2020-04-01,-.26
LA,2020-04-01,-.294
ME,2020-04-01,-.21
MD,2020-04-01,-.315
MA,2020-04-01,-.331
MI,2020-04-01,-.322
MN,2020-04-01,-.356
MS,2020-04-01,-.288
MO,2020-04-01,-.29
MT,2020-04-01,-.234
NE,2020-04-01,-.265
NV,2020-04-01,-.357
NH,2020-04-01,-.237
NJ,2020-04-01,-.319
NM,2020-04-01,-.342
NY,2020-04-01,-.325
NC,2020-04-01,-.288
ND,2020-04-01,-.234
OH,2020-04-01,-.278
OK,2020-04-01,-.242
OR,2020-04-01,-.332
PA,2020-04-01,-.321
RI,2020-04-01,-.368
SC,2020-04-01,-.25
SD,2020-04-01,-.287
TN,2020-04-01,-.221
TX,2020-04-01,-.287
UT,2020-04-01,-.259
VT,2020-04-01,-.195
VA,2020-04-01,-.293
WA,2020-04-01,-.332
WV,2020-04-01,-.272
WI,2020-04-01,-.304
WY,2020-04-01,-.211
AL,2020-04-02,-.255
AK,2020-04-02,-.285
AZ,2020-04-02,-.264
AR,2020-04-02,-.193
CA,2020-04-02,-.348
CO,2020-04-02,-.37
CT,2020-04-02,-.347
DE,2020-04-02,-.327
DC,2020-04-02,-.417
FL,2020-04-02,-.238
GA,2020-04-02,-.265
HI,2020-04-02,-.229
ID,2020-04-02,-.229
IL,2020-04-02,-.338
IN,2020-04-02,-.301
IA,2020-04-02,-.312
KS,2020-04-02,-.292
KY,2020-04-02,-.252
LA,2020-04-02,-.289
ME,2020-04-02,-.223
MD,2020-04-02,-.329
MA,2020-04-02,-.327
MI,2020-04-02,-.319
MN,2020-04-02,-.37
MS,2020-04-02,-.259
MO,2020-04-02,-.28
MT,2020-04-02,-.282
NE,2020-04-02,-.265
NV,2020-04-02,-.354
NH,2020-04-02,-.268
NJ,2020-04-02,-.312
NM,2020-04-02,-.326
NY,2020-04-02,-.328
NC,2020-04-02,-.29
ND,2020-04-02,-.243
OH,2020-04-02,-.265
OK,2020-04-02,-.239
OR,2020-04-02,-.329
PA,2020-04-02,-.314
RI,2020-04-02,-.418
SC,2020-04-02,-.244
SD,2020-04-02,-.324
TN,2020-04-02,-.208
TX,2020-04-02,-.29
UT,2020-04-02,-.271
VT,2020-04-02,-.22
VA,2020-04-02,-.286
WA,2020-04-02,-.34
WV,2020-04-02,-.254
WI,2020-04-02,-.301
WY,2020-04-02,-.247
AL,2020-04-03,-.236
AK,2020-04-03,-.326
AZ,2020-04-03,-.274
AR,2020-04-03,-.198
CA,2020-04-03,-.342
CO,2020-04-03,-.362
CT,2020-04-03,-.357
DE,2020-04-03,-.336
DC,2020-04-03,-.466
FL,2020-04-03,-.236
GA,2020-04-03,-.267
HI,2020-04-03,-.234
ID,2020-04-03,-.225
IL,2020-04-03,-.332
IN,2020-04-03,-.303
IA,2020-04-03,-.32
KS,2020-04-03,-.292
KY,2020-04-03,-.24
LA,2020-04-03,-.281
ME,2020-04-03,-.228
MD,2020-04-03,-.332
MA,2020-04-03,-.331
MI,2020-04-03,-.313
MN,2020-04-03,-.378
MS,2020-04-03,-.249
MO,2020-04-03,-.273
MT,2020-04-03,-.309
NE,2020-04-03,-.257
NV,2020-04-03,-.353
NH,2020-04-03,-.282
NJ,2020-04-03,-.306
NM,2020-04-03,-.316
NY,2020-04-03,-.324
NC,2020-04-03,-.288
ND,2020-04-03,-.241
OH,2020-04-03,-.267
OK,2020-04-03,-.232
OR,2020-04-03,-.332
PA,2020-04-03,-.307
RI,2020-04-03,-.404
SC,2020-04-03,-.239
SD,2020-04-03,-.333
TN,2020-04-03,-.204
TX,2020-04-03,-.288
UT,2020-04-03,-.273
VT,2020-04-03,-.234
VA,2020-04-03,-.282
WA,2020-04-03,-.343
WV,2020-04-03,-.248
WI,2020-04-03,-.316
WY,2020-04-03,-.261
AL,2020-04-04,-.222
AK,2020-04-04,-.344
AZ,2020-04-04,-.275
AR,2020-04-04,-.198
CA,2020-04-04,-.338
CO,2020-04-04,-.352
CT,2020-04-04,-.361
DE,2020-04-04,-.339
DC,2020-04-04,-.46
FL,2020-04-04,-.236
GA,2020-04-04,-.274
HI,2020-04-04,-.235
ID,2020-04-04,-.238
IL,2020-04-04,-.325
IN,2020-04-04,-.299
IA,2020-04-04,-.319
KS,2020-04-04,-.297
KY,2020-04-04,-.247
LA,2020-04-04,-.262
ME,2020-04-04,-.228
MD,2020-04-04,-.325
MA,2020-04-04,-.33
MI,2020-04-04,-.309
MN,2020-04-04,-.362
MS,2020-04-04,-.244
MO,2020-04-04,-.265
MT,2020-04-04,-.311
NE,2020-04-04,-.248
NV,2020-04-04,-.339
NH,2020-04-04,-.274
NJ,2020-04-04,-.306
NM,2020-04-04,-.315
NY,2020-04-04,-.325
NC,2020-04-04,-.292
ND,2020-04-04,-.235
OH,2020-04-04,-.261
OK,2020-04-04,-.243
OR,2020-04-04,-.327
PA,2020-04-04,-.292
RI,2020-04-04,-.405
SC,2020-04-04,-.233
SD,2020-04-04,-.305
TN,2020-04-04,-.198
TX,2020-04-04,-.286
UT,2020-04-04,-.271
VT,2020-04-04,-.244
VA,2020-04-04,-.286
WA,2020-04-04,-.345
WV,2020-04-04,-.254
WI,2020-04-04,-.311
WY,2020-04-04,-.242
AL,2020-04-05,-.217
AK,2020-04-05,-.33
AZ,2020-04-05,-.275
AR,2020-04-05,-.192
CA,2020-04-05,-.33
CO,2020-04-05,-.348
CT,2020-04-05,-.357
DE,2020-04-05,-.328
DC,2020-04-05,-.44
FL,2020-04-05,-.228
GA,2020-04-05,-.273
HI,2020-04-05,-.253
ID,2020-04-05,-.242
IL,2020-04-05,-.31
IN,2020-04-05,-.295
IA,2020-04-05,-.311
KS,2020-04-05,-.298
KY,2020-04-05,-.25
LA,2020-04-05,-.257
ME,2020-04-05,-.226
MD,2020-04-05,-.324
MA,2020-04-05,-.336
MI,2020-04-05,-.307
MN,2020-04-05,-.349
MS,2020-04-05,-.227
MO,2020-04-05,-.267
MT,2020-04-05,-.312
NE,2020-04-05,-.249
NV,2020-04-05,-.331
NH,2020-04-05,-.274
NJ,2020-04-05,-.302
NM,2020-04-05,-.311
NY,2020-04-05,-.325
NC,2020-04-05,-.288
ND,2020-04-05,-.237
OH,2020-04-05,-.259
OK,2020-04-05,-.25
OR,2020-04-05,-.325
PA,2020-04-05,-.277
RI,2020-04-05,-.381
SC,2020-04-05,-.223
SD,2020-04-05,-.32
TN,2020-04-05,-.196
TX,2020-04-05,-.281
UT,2020-04-05,-.275
VT,2020-04-05,-.261
VA,2020-04-05,-.283
WA,2020-04-05,-.346
WV,2020-04-05,-.244
WI,2020-04-05,-.298
WY,2020-04-05,-.243
AL,2020-04-06,-.216
AK,2020-04-06,-.324
AZ,2020-04-06,-.275
AR,2020-04-06,-.178
CA,2020-04-06,-.329
CO,2020-04-06,-.344
CT,2020-04-06,-.351
DE,2020-04-06,-.337
DC,2020-04-06,-.448
FL,2020-04-06,-.224
GA,2020-04-06,-.269
HI,2020-04-06,-.261
ID,2020-04-06,-.223
IL,2020-04-06,-.302
IN,2020-04-06,-.294
IA,2020-04-06,-.303
KS,2020-04-06,-.273
KY,2020-04-06,-.246
LA,2020-04-06,-.248
ME,2020-04-06,-.207
MD,2020-04-06,-.341
MA,2020-04-06,-.331
MI,2020-04-06,-.301
MN,2020-04-06,-.338
MS,2020-04-06,-.22
MO,2020-04-06,-.26
MT,2020-04-06,-.291
NE,2020-04-06,-.242
NV,2020-04-06,-.322
NH,2020-04-06,-.256
NJ,2020-04-06,-.298
NM,2020-04-06,-.302
NY,2020-04-06,-.323
NC,2020-04-06,-.286
ND,2020-04-06,-.23
OH,2020-04-06,-.258
OK,2020-04-06,-.24
OR,2020-04-06,-.323
PA,2020-04-06,-.276
RI,2020-04-06,-.401
SC,2020-04-06,-.218
SD,2020-04-06,-.299
TN,2020-04-06,-.197
TX,2020-04-06,-.274
UT,2020-04-06,-.273
