state,date,covidCases
OH,2020-04-19,11602
OK,2020-04-19,2599
OR,2020-04-19,1910
PA,2020-04-19,32992
RI,2020-04-19,4706
SC,2020-04-19,4377
SD,2020-04-19,1635
TN,2020-04-19,6824
TX,2020-04-19,19441
UT,2020-04-19,3071
VT,2020-04-19,812
VA,2020-04-19,8536
WA,2020-04-19,11864
WV,2020-04-19,890
WI,2020-04-19,4346
WY,2020-04-19,422
AL,2020-04-20,5078
AK,2020-04-20,319
AZ,2020-04-20,5064
AR,2020-04-20,1971
CA,2020-04-20,33862
CO,2020-04-20,10106
CT,2020-04-20,19815
DE,2020-04-20,2745
DC,2020-04-20,2927
FL,2020-04-20,27050
GA,2020-04-20,18447
HI,2020-04-20,578
ID,2020-04-20,1736
IL,2020-04-20,31508
IN,2020-04-20,11784
IA,2020-04-20,3175
KS,2020-04-20,2030
KY,2020-04-20,3050
LA,2020-04-20,24523
ME,2020-04-20,875
MD,2020-04-20,13750
MA,2020-04-20,39643
MI,2020-04-20,31929
MN,2020-04-20,2470
MS,2020-04-20,4512
MO,2020-04-20,5807
MT,2020-04-20,433
NE,2020-04-20,1646
NV,2020-04-20,3830
NH,2020-04-20,1447
NJ,2020-04-20,88806
NM,2020-04-20,1971
NY,2020-04-20,251608
NC,2020-04-20,6764
ND,2020-04-20,627
OH,2020-04-20,12919
OK,2020-04-20,2680
OR,2020-04-20,1956
PA,2020-04-20,34005
RI,2020-04-20,5090
SC,2020-04-20,4439
SD,2020-04-20,1685
TN,2020-04-20,6994
TX,2020-04-20,20035
UT,2020-04-20,3213
VT,2020-04-20,816
VA,2020-04-20,8989
WA,2020-04-20,12255
WV,2020-04-20,908
WI,2020-04-20,4564
WY,2020-04-20,426
AL,2020-04-21,5327
AK,2020-04-21,327
AZ,2020-04-21,5251
AR,2020-04-21,2262
CA,2020-04-21,35844
CO,2020-04-21,10447
CT,2020-04-21,20360
DE,2020-04-21,2931
DC,2020-04-21,3098
FL,2020-04-21,27861
GA,2020-04-21,19189
HI,2020-04-21,580
ID,2020-04-21,1766
IL,2020-04-21,33059
IN,2020-04-21,12214
IA,2020-04-21,3641
KS,2020-04-21,2114
KY,2020-04-21,3193
LA,2020-04-21,24854
ME,2020-04-21,888
MD,2020-04-21,14261
MA,2020-04-21,41199
MI,2020-04-21,32936
MN,2020-04-21,2567
MS,2020-04-21,4716
MO,2020-04-21,5941
MT,2020-04-21,437
NE,2020-04-21,1726
NV,2020-04-21,3937
NH,2020-04-21,1491
NJ,2020-04-21,92387
NM,2020-04-21,2072
NY,2020-04-21,255932
NC,2020-04-21,6951
ND,2020-04-21,644
OH,2020-04-21,13725
OK,2020-04-21,2807
OR,2020-04-21,2002
PA,2020-04-21,35384
RI,2020-04-21,5500
SC,2020-04-21,4608
SD,2020-04-21,1755
TN,2020-04-21,7317
TX,2020-04-21,20949
UT,2020-04-21,3301
VT,2020-04-21,818
VA,2020-04-21,9629
WA,2020-04-21,12410
WV,2020-04-21,929
WI,2020-04-21,4691
WY,2020-04-21,442
AL,2020-04-22,5610
AK,2020-04-22,333
AZ,2020-04-22,5459
AR,2020-04-22,2392
CA,2020-04-22,37573
CO,2020-04-22,10878
CT,2020-04-22,22469
DE,2020-04-22,3200
DC,2020-04-22,3206
FL,2020-04-22,28301
GA,2020-04-22,20099
HI,2020-04-22,586
ID,2020-04-22,1802
IL,2020-04-22,35108
IN,2020-04-22,12575
IA,2020-04-22,3764
KS,2020-04-22,2291
KY,2020-04-22,3373
LA,2020-04-22,25317
ME,2020-04-22,907
MD,2020-04-22,14842
MA,2020-04-22,42944
MI,2020-04-22,33973
MN,2020-04-22,2721
MS,2020-04-22,4894
MO,2020-04-22,6137
MT,2020-04-22,439
NE,2020-04-22,1826
NV,2020-04-22,4081
NH,2020-04-22,1588
NJ,2020-04-22,95865
NM,2020-04-22,2210
NY,2020-04-22,261591
NC,2020-04-22,7220
ND,2020-04-22,679
OH,2020-04-22,14117
OK,2020-04-22,2894
OR,2020-04-22,2059
PA,2020-04-22,36763
RI,2020-04-22,5841
SC,2020-04-22,4761
SD,2020-04-22,1858
TN,2020-04-22,7681
TX,2020-04-22,21769
UT,2020-04-22,3451
VT,2020-04-22,823
VA,2020-04-22,10265
WA,2020-04-22,12606
WV,2020-04-22,939
WI,2020-04-22,4915
WY,2020-04-22,447
AL,2020-04-23,5832
AK,2020-04-23,335
AZ,2020-04-23,5769
AR,2020-04-23,2599
CA,2020-04-23,39534
CO,2020-04-23,11262
CT,2020-04-23,23100
DE,2020-04-23,3308
DC,2020-04-23,3361
FL,2020-04-23,29640
GA,2020-04-23,20905
HI,2020-04-23,590
ID,2020-04-23,1836
IL,2020-04-23,36935
IN,2020-04-23,13196
IA,2020-04-23,3939
KS,2020-04-23,2626
KY,2020-04-23,3548
LA,2020-04-23,25798
ME,2020-04-23,937
MD,2020-04-23,15805
MA,2020-04-23,46023
MI,2020-04-23,35253
MN,2020-04-23,2942
MS,2020-04-23,5153
MO,2020-04-23,6321
MT,2020-04-23,442
NE,2020-04-23,2190
NV,2020-04-23,4208
NH,2020-04-23,1670
NJ,2020-04-23,99989
NM,2020-04-23,2379
NY,2020-04-23,267932
NC,2020-04-23,7608
ND,2020-04-23,709
OH,2020-04-23,14694
OK,2020-04-23,3017
OR,2020-04-23,2127
PA,2020-04-23,38334
RI,2020-04-23,6256
SC,2020-04-23,4917
SD,2020-04-23,1956
TN,2020-04-23,8169
TX,2020-04-23,22706
UT,2020-04-23,3621
VT,2020-04-23,825
VA,2020-04-23,10999
WA,2020-04-23,12981
WV,2020-04-23,981
WI,2020-04-23,5125
WY,2020-04-23,453
AL,2020-04-24,6026
AK,2020-04-24,337
AZ,2020-04-24,6045
AR,2020-04-24,2810
CA,2020-04-24,41368
CO,2020-04-24,12255
CT,2020-04-24,23921
DE,2020-04-24,3442
DC,2020-04-24,3528
FL,2020-04-24,30525
GA,2020-04-24,21575
HI,2020-04-24,595
ID,2020-04-24,1870
IL,2020-04-24,39658
IN,2020-04-24,13848
IA,2020-04-24,4459
KS,2020-04-24,2842
KY,2020-04-24,3779
LA,2020-04-24,26199
ME,2020-04-24,965
MD,2020-04-24,16693
MA,2020-04-24,50969
MI,2020-04-24,36628
MN,2020-04-24,3185
MS,2020-04-24,5434
MO,2020-04-24,6625
MT,2020-04-24,444
NE,2020-04-24,2474
NV,2020-04-24,4398
NH,2020-04-24,1720
NJ,2020-04-24,102196
NM,2020-04-24,2524
NY,2020-04-24,276218
NC,2020-04-24,8052
ND,2020-04-24,748
OH,2020-04-24,15169
OK,2020-04-24,3120
OR,2020-04-24,2177
PA,2020-04-24,40298
RI,2020-04-24,6699
SC,2020-04-24,5070
SD,2020-04-24,2040
TN,2020-04-24,8618
TX,2020-04-24,23650
UT,2020-04-24,3782
VT,2020-04-24,827
VA,2020-04-24,11595
WA,2020-04-24,13197
WV,2020-04-24,1010
WI,2020-04-24,5431
WY,2020-04-24,473
AL,2020-04-25,6213
AK,2020-04-25,337
AZ,2020-04-25,6280
AR,2020-04-25,2909
CA,2020-04-25,42590
CO,2020-04-25,12967
CT,2020-04-25,24582
DE,2020-04-25,3576
DC,2020-04-25,3699
FL,2020-04-25,30831
GA,2020-04-25,22225
HI,2020-04-25,597
ID,2020-04-25,1887
IL,2020-04-25,41777
IN,2020-04-25,14567
IA,2020-04-25,5109
KS,2020-04-25,3091
KY,2020-04-25,3905
LA,2020-04-25,26571
ME,2020-04-25,990
MD,2020-04-25,17844
MA,2020-04-25,53348
MI,2020-04-25,37302
MN,2020-04-25,3446
MS,2020-04-25,5718
MO,2020-04-25,6826
MT,2020-04-25,445
NE,2020-04-25,2898
NV,2020-04-25,4539
NH,2020-04-25,1793
NJ,2020-04-25,105523
NM,2020-04-25,2662
NY,2020-04-25,286901
NC,2020-04-25,8548
ND,2020-04-25,803
OH,2020-04-25,15587
OK,2020-04-25,3193
OR,2020-04-25,2253
PA,2020-04-25,41626
RI,2020-04-25,7129
SC,2020-04-25,5253
SD,2020-04-25,2147
TN,2020-04-25,8918
TX,2020-04-25,24494
UT,2020-04-25,3950
VT,2020-04-25,843
VA,2020-04-25,12365
WA,2020-04-25,13565
WV,2020-04-25,1025
WI,2020-04-25,5762
WY,2020-04-25,477
AL,2020-04-26,6421
AK,2020-04-26,339
AZ,2020-04-26,6526
AR,2020-04-26,3001
CA,2020-04-26,43691
CO,2020-04-26,13440
CT,2020-04-26,25269
DE,2020-04-26,4034
DC,2020-04-26,3841
FL,2020-04-26,31520
GA,2020-04-26,22459
HI,2020-04-26,599
ID,2020-04-26,1897
IL,2020-04-26,43903
IN,2020-04-26,15187
IA,2020-04-26,5490
KS,2020-04-26,3198
KY,2020-04-26,4074
LA,2020-04-26,26832
ME,2020-04-26,1015
MD,2020-04-26,18664
MA,2020-04-26,54938
MI,2020-04-26,38003
MN,2020-04-26,3602
MS,2020-04-26,5911
MO,2020-04-26,6997
MT,2020-04-26,448
NE,2020-04-26,3126
NV,2020-04-26,4638
NH,2020-04-26,1864
NJ,2020-04-26,109038
NM,2020-04-26,2728
NY,2020-04-26,292914
NC,2020-04-26,8830
ND,2020-04-26,867
OH,2020-04-26,15963
OK,2020-04-26,3253
OR,2020-04-26,2311
PA,2020-04-26,42709
RI,2020-04-26,7439
SC,2020-04-26,5490
SD,2020-04-26,2213
TN,2020-04-26,9435
TX,2020-04-26,25209
UT,2020-04-26,4123
VT,2020-04-26,851
VA,2020-04-26,12969
WA,2020-04-26,13744
WV,2020-04-26,1054
WI,2020-04-26,5986
WY,2020-04-26,502
AL,2020-04-27,6539
AK,2020-04-27,343
AZ,2020-04-27,6716
AR,2020-04-27,3069
CA,2020-04-27,45208
CO,2020-04-27,13804
CT,2020-04-27,25997
DE,2020-04-27,4162
DC,2020-04-27,3892
FL,2020-04-27,32130
GA,2020-04-27,23229
HI,2020-04-27,600
ID,2020-04-27,1917
IL,2020-04-27,45883
IN,2020-04-27,16137
IA,2020-04-27,5868
KS,2020-04-27,3407
KY,2020-04-27,4146
LA,2020-04-27,27111
ME,2020-04-27,1023
MD,2020-04-27,19574
MA,2020-04-27,56462
MI,2020-04-27,38457
MN,2020-04-27,3816
MS,2020-04-27,6094
MO,2020-04-27,7171
MT,2020-04-27,449
NE,2020-04-27,3487
NV,2020-04-27,4708
NH,2020-04-27,1938
NJ,2020-04-27,111188
NM,2020-04-27,2825
NY,2020-04-27,296991
NC,2020-04-27,9035
ND,2020-04-27,942
OH,2020-04-27,16325
OK,2020-04-27,3280
OR,2020-04-27,2354
PA,2020-04-27,43728
RI,2020-04-27,7708
SC,2020-04-27,5613
SD,2020-04-27,2246
TN,2020-04-27,9739
TX,2020-04-27,25963
UT,2020-04-27,4236
VT,2020-04-27,855
VA,2020-04-27,13534
WA,2020-04-27,13958
WV,2020-04-27,1078
WI,2020-04-27,6164
WY,2020-04-27,520
AL,2020-04-28,6750
AK,2020-04-28,349
AZ,2020-04-28,6948
AR,2020-04-28,3127
CA,2020-04-28,46570
CO,2020-04-28,14239
CT,2020-04-28,26312
DE,2020-04-28,4575
DC,2020-04-28,3994
FL,2020-04-28,32838
GA,2020-04-28,23607
HI,2020-04-28,602
ID,2020-04-28,1952
IL,2020-04-28,48102
IN,2020-04-28,16783
IA,2020-04-28,6376
KS,2020-04-28,3601
KY,2020-04-28,4375
LA,2020-04-28,27329
ME,2020-04-28,1040
MD,2020-04-28,20200
MA,2020-04-28,58302
MI,2020-04-28,39469
MN,2020-04-28,4181
MS,2020-04-28,6342
MO,2020-04-28,7306
MT,2020-04-28,451
NE,2020-04-28,3613
NV,2020-04-28,4812
NH,2020-04-28,2010
NJ,2020-04-28,113856
NM,2020-04-28,2975
NY,2020-04-28,300276
NC,2020-04-28,9568
ND,2020-04-28,991
OH,2020-04-28,16769
OK,2020-04-28,3410
OR,2020-04-28,2385
PA,2020-04-28,45323
RI,2020-04-28,7926
SC,2020-04-28,5735
SD,2020-04-28,2314
TN,2020-04-28,9974
TX,2020-04-28,26868
UT,2020-04-28,4343
VT,2020-04-28,862
VA,2020-04-28,14338
WA,2020-04-28,14165
WV,2020-04-28,1096
WI,2020-04-28,6389
WY,2020-04-28,536
AL,2020-04-29,6925
AK,2020-04-29,353
AZ,2020-04-29,7202
AR,2020-04-29,3207
CA,2020-04-29,48904
CO,2020-04-29,14680
CT,2020-04-29,26767
DE,2020-04-29,4655
DC,2020-04-29,4106
FL,2020-04-29,33185
GA,2020-04-29,24300
HI,2020-04-29,605
ID,2020-04-29,1984
IL,2020-04-29,50355
IN,2020-04-29,17409
IA,2020-04-29,6843
KS,2020-04-29,3811
KY,2020-04-29,4538
LA,2020-04-29,27703
ME,2020-04-29,1056
MD,2020-04-29,20942
MA,2020-04-29,60265
MI,2020-04-29,40443
MN,2020-04-29,4644
MS,2020-04-29,6569
MO,2020-04-29,7426
MT,2020-04-29,451
NE,2020-04-29,3876
NV,2020-04-29,4934
NH,2020-04-29,2054
NJ,2020-04-29,116264
NM,2020-04-29,3213
NY,2020-04-29,304994
NC,2020-04-29,9947
ND,2020-04-29,1033
OH,2020-04-29,17303
OK,2020-04-29,3473
OR,2020-04-29,2446
PA,2020-04-29,46191
RI,2020-04-29,8247
SC,2020-04-29,5881
SD,2020-04-29,2375
TN,2020-04-29,10255
TX,2020-04-29,27839
UT,2020-04-29,4499
VT,2020-04-29,862
VA,2020-04-29,14961
WA,2020-04-29,14490
WV,2020-04-29,1110
WI,2020-04-29,6621
WY,2020-04-29,544
AL,2020-04-30,7068
AK,2020-04-30,353
AZ,2020-04-30,7648
AR,2020-04-30,3281
CA,2020-04-30,50470
CO,2020-04-30,15207
CT,2020-04-30,27700
DE,2020-04-30,4734
DC,2020-04-30,4323
FL,2020-04-30,33683
GA,2020-04-30,25431
HI,2020-04-30,609
ID,2020-04-30,2016
IL,2020-04-30,52918
IN,2020-04-30,18099
IA,2020-04-30,7145
KS,2020-04-30,4305
KY,2020-04-30,4708
LA,2020-04-30,28044
ME,2020-04-30,1095
MD,2020-04-30,21825
MA,2020-04-30,62205
MI,2020-04-30,41348
MN,2020-04-30,5136
MS,2020-04-30,6815
MO,2020-04-30,7563
MT,2020-04-30,452
NE,2020-04-30,4332
NV,2020-04-30,5053
NH,2020-04-30,2146
NJ,2020-04-30,118652
NM,2020-04-30,3411
NY,2020-04-30,309696
NC,2020-04-30,10507
ND,2020-04-30,1067
OH,2020-04-30,18027
OK,2020-04-30,3618
OR,2020-04-30,2510
PA,2020-04-30,48224
RI,2020-04-30,8621
SC,2020-04-30,6095
SD,2020-04-30,2450
TN,2020-04-30,10506
TX,2020-04-30,29072
UT,2020-04-30,4672
VT,2020-04-30,866
VA,2020-04-30,15846
WA,2020-04-30,14814
WV,2020-04-30,1126
WI,2020-04-30,6973
WY,2020-04-30,559
AL,2020-05-01,7294
AK,2020-05-01,362
AZ,2020-05-01,7962
AR,2020-05-01,3310
CA,2020-05-01,52318
CO,2020-05-01,15661
CT,2020-05-01,28764
DE,2020-05-01,4918
DC,2020-05-01,4658
FL,2020-05-01,34720
GA,2020-05-01,26436
HI,2020-05-01,610
ID,2020-05-01,2035
IL,2020-05-01,56055
IN,2020-05-01,18941
IA,2020-05-01,7883
KS,2020-05-01,4510
KY,2020-05-01,4879
LA,2020-05-01,28754
ME,2020-05-01,1123
MD,2020-05-01,23566
MA,2020-05-01,64311
MI,2020-05-01,42348
MN,2020-05-01,5730
MS,2020-05-01,7212
MO,2020-05-01,7840
MT,2020-05-01,452
NE,2020-05-01,4838
NV,2020-05-01,5249
NH,2020-05-01,2310
NJ,2020-05-01,121190
NM,2020-05-01,3513
NY,2020-05-01,313575
NC,2020-05-01,10922
ND,2020-05-01,1107
OH,2020-05-01,18743
OK,2020-05-01,3748
OR,2020-05-01,2579
PA,2020-05-01,49764
RI,2020-05-01,8962
SC,2020-05-01,6258
SD,2020-05-01,2525
TN,2020-05-01,11781
TX,2020-05-01,30342
UT,2020-05-01,4829
VT,2020-05-01,879
VA,2020-05-01,16901
WA,2020-05-01,15134
WV,2020-05-01,1152
WI,2020-05-01,7439
WY,2020-05-01,566
AL,2020-05-02,7611
AK,2020-05-02,363
AZ,2020-05-02,8364
AR,2020-05-02,3372
CA,2020-05-02,53753
CO,2020-05-02,16118
CT,2020-05-02,29287
DE,2020-05-02,5038
DC,2020-05-02,4797
FL,2020-05-02,35455
GA,2020-05-02,27268
HI,2020-05-02,611
ID,2020-05-02,2061
IL,2020-05-02,58505
IN,2020-05-02,19629
IA,2020-05-02,8641
KS,2020-05-02,4863
KY,2020-05-02,4881
LA,2020-05-02,29183
ME,2020-05-02,1152
MD,2020-05-02,24568
MA,2020-05-02,66263
MI,2020-05-02,43191
MN,2020-05-02,6228
MS,2020-05-02,7441
MO,2020-05-02,8154
MT,2020-05-02,454
NE,2020-05-02,5332
NV,2020-05-02,5390
NH,2020-05-02,2429
NJ,2020-05-02,123717
NM,2020-05-02,3732
NY,2020-05-02,318134
NC,2020-05-02,11514
ND,2020-05-02,1153
OH,2020-05-02,19335
OK,2020-05-02,3851
OR,2020-05-02,2635
PA,2020-05-02,51071
RI,2020-05-02,9289
SC,2020-05-02,6489
SD,2020-05-02,2587
TN,2020-05-02,12376
TX,2020-05-02,31433
UT,2020-05-02,4981
VT,2020-05-02,886
VA,2020-05-02,17731
WA,2020-05-02,15383
WV,2020-05-02,1185
WI,2020-05-02,7785
WY,2020-05-02,579
AL,2020-05-03,7888
AK,2020-05-03,366
AZ,2020-05-03,8640
AR,2020-05-03,3431
CA,2020-05-03,55072
CO,2020-05-03,16527
CT,2020-05-03,29287
DE,2020-05-03,5208
DC,2020-05-03,5016
FL,2020-05-03,36070
GA,2020-05-03,27618
HI,2020-05-03,611
ID,2020-05-03,2059
IL,2020-05-03,61499
IN,2020-05-03,20267
IA,2020-05-03,9169
KS,2020-05-03,5177
KY,2020-05-03,5223
LA,2020-05-03,29383
ME,2020-05-03,1185
MD,2020-05-03,25561
MA,2020-05-03,68087
MI,2020-05-03,43803
MN,2020-05-03,6663
MS,2020-05-03,7550
MO,2020-05-03,8454
MT,2020-05-03,454
NE,2020-05-03,5686
NV,2020-05-03,5473
NH,2020-05-03,2518
NJ,2020-05-03,126744
NM,2020-05-03,3850
NY,2020-05-03,321833
NC,2020-05-03,11668
ND,2020-05-03,1191
OH,2020-05-03,19914
OK,2020-05-03,3972
OR,2020-05-03,2680
PA,2020-05-03,52079
RI,2020-05-03,9477
SC,2020-05-03,6626
SD,2020-05-03,2630
TN,2020-05-03,12871
TX,2020-05-03,32299
UT,2020-05-03,5175
VT,2020-05-03,897
VA,2020-05-03,18671
WA,2020-05-03,15943
WV,2020-05-03,1196
WI,2020-05-03,8089
WY,2020-05-03,586
AL,2020-05-04,8112
AK,2020-05-04,368
AZ,2020-05-04,8919
AR,2020-05-04,3469
CA,2020-05-04,56333
CO,2020-05-04,16799
CT,2020-05-04,29973
DE,2020-05-04,5288
DC,2020-05-04,5170
FL,2020-05-04,36889
GA,2020-05-04,28350
HI,2020-05-04,612
ID,2020-05-04,2106
IL,2020-05-04,63840
IN,2020-05-04,20855
IA,2020-05-04,9703
KS,2020-05-04,5385
KY,2020-05-04,5370
LA,2020-05-04,29746
ME,2020-05-04,1205
MD,2020-05-04,26509
MA,2020-05-04,69087
MI,2020-05-04,43996
MN,2020-05-04,7234
MS,2020-05-04,7877
MO,2020-05-04,8776
MT,2020-05-04,456
NE,2020-05-04,6123
NV,2020-05-04,5627
NH,2020-05-04,2588
NJ,2020-05-04,128269
NM,2020-05-04,4030
NY,2020-05-04,324357
NC,2020-05-04,11871
ND,2020-05-04,1225
OH,2020-05-04,20474
OK,2020-05-04,4044
OR,2020-05-04,2759
PA,2020-05-04,52992
RI,2020-05-04,9652
SC,2020-05-04,6757
SD,2020-05-04,2667
TN,2020-05-04,13283
TX,2020-05-04,33134
UT,2020-05-04,5326
VT,2020-05-04,902
VA,2020-05-04,19492
WA,2020-05-04,16047
WV,2020-05-04,1225
WI,2020-05-04,8362
WY,2020-05-04,596
AL,2020-05-05,8437
AK,2020-05-05,369
AZ,2020-05-05,9305
AR,2020-05-05,3525
CA,2020-05-05,58848
CO,2020-05-05,17256
CT,2020-05-05,30621
DE,2020-05-05,5371
DC,2020-05-05,5322
FL,2020-05-05,37431
GA,2020-05-05,28876
HI,2020-05-05,615
ID,2020-05-05,2127
IL,2020-05-05,65889
IN,2020-05-05,21423
IA,2020-05-05,10111
KS,2020-05-05,5627
KY,2020-05-05,5822
LA,2020-05-05,30069
ME,2020-05-05,1226
MD,2020-05-05,27217
MA,2020-05-05,70271
MI,2020-05-05,44391
MN,2020-05-05,7851
MS,2020-05-05,8207
MO,2020-05-05,8919
MT,2020-05-05,456
NE,2020-05-05,6442
NV,2020-05-05,5665
NH,2020-05-05,2636
NJ,2020-05-05,130593
NM,2020-05-05,4137
NY,2020-05-05,326659
NC,2020-05-05,12283
ND,2020-05-05,1266
OH,2020-05-05,20969
OK,2020-05-05,4127
OR,2020-05-05,2839
PA,2020-05-05,53967
RI,2020-05-05,9933
SC,2020-05-05,6841
SD,2020-05-05,2720
TN,2020-05-05,13555
TX,2020-05-05,34286
UT,2020-05-05,5449
VT,2020-05-05,907
VA,2020-05-05,20256
WA,2020-05-05,16234
WV,2020-05-05,1243
WI,2020-05-05,8696
WY,2020-05-05,604
AL,2020-05-06,8691
AK,2020-05-06,370
AZ,2020-05-06,9707
AR,2020-05-06,3611
CA,2020-05-06,60787
CO,2020-05-06,17720
CT,2020-05-06,30995
DE,2020-05-06,5778
DC,2020-05-06,5461
FL,2020-05-06,37994
GA,2020-05-06,29724
HI,2020-05-06,616
ID,2020-05-06,2158
IL,2020-05-06,68164
IN,2020-05-06,22286
IA,2020-05-06,10404
KS,2020-05-06,5893
KY,2020-05-06,5946
LA,2020-05-06,30472
ME,2020-05-06,1254
MD,2020-05-06,28263
MA,2020-05-06,72025
MI,2020-05-06,45079
MN,2020-05-06,8579
MS,2020-05-06,8424
MO,2020-05-06,9164
MT,2020-05-06,456
NE,2020-05-06,6771
NV,2020-05-06,5744
NH,2020-05-06,2741
NJ,2020-05-06,131890
NM,2020-05-06,4290
NY,2020-05-06,329405
NC,2020-05-06,12783
ND,2020-05-06,1323
OH,2020-05-06,21576
OK,2020-05-06,4201
OR,2020-05-06,2916
PA,2020-05-06,54989
RI,2020-05-06,10205
SC,2020-05-06,6936
SD,2020-05-06,2779
TN,2020-05-06,13737
TX,2020-05-06,35441
UT,2020-05-06,5605
VT,2020-05-06,908
VA,2020-05-06,20256
WA,2020-05-06,16873
WV,2020-05-06,1277
WI,2020-05-06,9052
WY,2020-05-06,631
AL,2020-05-07,9046
AK,2020-05-07,373
AZ,2020-05-07,9945
AR,2020-05-07,3694
CA,2020-05-07,62481
CO,2020-05-07,18264
CT,2020-05-07,31784
DE,2020-05-07,5939
DC,2020-05-07,5654
FL,2020-05-07,38820
GA,2020-05-07,30524
HI,2020-05-07,619
ID,2020-05-07,2178
IL,2020-05-07,70802
IN,2020-05-07,22942
IA,2020-05-07,11059
KS,2020-05-07,6240
KY,2020-05-07,6173
LA,2020-05-07,30725
ME,2020-05-07,1330
MD,2020-05-07,29476
MA,2020-05-07,73721
MI,2020-05-07,45643
MN,2020-05-07,9364
MS,2020-05-07,8686
MO,2020-05-07,9409
MT,2020-05-07,456
NE,2020-05-07,7190
NV,2020-05-07,5858
NH,2020-05-07,2843
NJ,2020-05-07,133635
NM,2020-05-07,4492
NY,2020-05-07,332931
NC,2020-05-07,13431
ND,2020-05-07,1371
OH,2020-05-07,22131
OK,2020-05-07,4330
OR,2020-05-07,2989
PA,2020-05-07,56149
RI,2020-05-07,10530
SC,2020-05-07,7142
SD,2020-05-07,2905
TN,2020-05-07,14108
TX,2020-05-07,36682
UT,2020-05-07,5724
VT,2020-05-07,916
VA,2020-05-07,21570
WA,2020-05-07,17187
WV,2020-05-07,1298
WI,2020-05-07,9369
WY,2020-05-07,635
AL,2020-05-08,9385
AK,2020-05-08,376
AZ,2020-05-08,10526
AR,2020-05-08,3747
CA,2020-05-08,64616
CO,2020-05-08,18719
CT,2020-05-08,32411
DE,2020-05-08,6083
DC,2020-05-08,5899
FL,2020-05-08,39191
GA,2020-05-08,31089
HI,2020-05-08,619
ID,2020-05-08,2205
IL,2020-05-08,73688
IN,2020-05-08,23620
IA,2020-05-08,11457
KS,2020-05-08,6751
KY,2020-05-08,6298
LA,2020-05-08,30928
ME,2020-05-08,1374
MD,2020-05-08,30592
MA,2020-05-08,75333
MI,2020-05-08,46319
MN,2020-05-08,10087
MS,2020-05-08,9090
MO,2020-05-08,9573
MT,2020-05-08,458
NE,2020-05-08,7830
NV,2020-05-08,5942
NH,2020-05-08,2947
NJ,2020-05-08,135454
NM,2020-05-08,4673
NY,2020-05-08,335804
NC,2020-05-08,13879
ND,2020-05-08,1425
OH,2020-05-08,23018
OK,2020-05-08,4424
OR,2020-05-08,3068
PA,2020-05-08,57501
RI,2020-05-08,10779
SC,2020-05-08,7367
SD,2020-05-08,3144
TN,2020-05-08,14276
TX,2020-05-08,37943
UT,2020-05-08,5919
VT,2020-05-08,919
VA,2020-05-08,22342
WA,2020-05-08,17477
WV,2020-05-08,1324
WI,2020-05-08,9750
WY,2020-05-08,644
AL,2020-05-09,9668
AK,2020-05-09,377
AZ,2020-05-09,10960
AR,2020-05-09,3747
CA,2020-05-09,66824
CO,2020-05-09,19267
CT,2020-05-09,32984
DE,2020-05-09,6277
DC,2020-05-09,6102
FL,2020-05-09,39993
GA,2020-05-09,31481
HI,2020-05-09,620
ID,2020-05-09,2230
IL,2020-05-09,76008
IN,2020-05-09,24239
IA,2020-05-09,11671
KS,2020-05-09,6923
KY,2020-05-09,6469
LA,2020-05-09,31490
ME,2020-05-09,1408
MD,2020-05-09,31638
MA,2020-05-09,76743
MI,2020-05-09,46735
MN,2020-05-09,10789
MS,2020-05-09,9378
MO,2020-05-09,9737
MT,2020-05-09,458
NE,2020-05-09,8233
NV,2020-05-09,6046
NH,2020-05-09,3011
NJ,2020-05-09,137085
NM,2020-05-09,4778
NY,2020-05-09,338519
NC,2020-05-09,14387
ND,2020-05-09,1464
OH,2020-05-09,23697
OK,2020-05-09,4490
OR,2020-05-09,3160
PA,2020-05-09,58661
RI,2020-05-09,10989
SC,2020-05-09,7531
SD,2020-05-09,3393
TN,2020-05-09,14675
TX,2020-05-09,38849
UT,2020-05-09,6103
VT,2020-05-09,921
VA,2020-05-09,23196
WA,2020-05-09,17629
WV,2020-05-09,1348
WI,2020-05-09,10099
WY,2020-05-09,653
AL,2020-05-10,9889
AK,2020-05-10,378
AZ,2020-05-10,11119
AR,2020-05-10,4012
CA,2020-05-10,68051
CO,2020-05-10,19595
CT,2020-05-10,33554
DE,2020-05-10,6447
DC,2020-05-10,6272
FL,2020-05-10,40588
GA,2020-05-10,32267
HI,2020-05-10,621
ID,2020-05-10,2232
IL,2020-05-10,77662
IN,2020-05-10,24633
IA,2020-05-10,11959
KS,2020-05-10,7045
KY,2020-05-10,6486
LA,2020-05-10,31673
ME,2020-05-10,1436
MD,2020-05-10,32693
MA,2020-05-10,77793
MI,2020-05-10,47116
MN,2020-05-10,11270
MS,2020-05-10,9501
MO,2020-05-10,9906
MT,2020-05-10,458
NE,2020-05-10,8328
NV,2020-05-10,6120
NH,2020-05-10,3071
NJ,2020-05-10,138532
NM,2020-05-10,4863
NY,2020-05-10,340657
NC,2020-05-10,14783
ND,2020-05-10,1491
OH,2020-05-10,24086
OK,2020-05-10,4589
OR,2020-05-10,3228
PA,2020-05-10,60037
RI,2020-05-10,11274
SC,2020-05-10,7653
SD,2020-05-10,3517
TN,2020-05-10,15060
TX,2020-05-10,40037
UT,2020-05-10,6251
VT,2020-05-10,926
